time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-01-29T23:49:38.212Z,40.0166,82.3702,28,5.7,mww,132,21,3.861,0.52,us,us6000jk82,2023-02-15T05:39:54.884Z,"110 km ESE of Aral, China",earthquake,7.11,1.786,0.078,16,reviewed,us,us
2023-01-29T22:36:39.698Z,52.4676,-169.7176,57.078,4,mb,64,142,0.32,0.91,us,us6000jk84,2023-02-15T04:50:42.040Z,"78 km SW of Nikolski, Alaska",earthquake,4.28,5.96,0.144,13,reviewed,us,us
2023-01-28T23:56:58.670Z,40.5355,-124.3973333,24.7,3.7,mw,35,209,0.07528,0.12,nc,nc73838976,2023-03-03T01:49:15.786Z,"12km WSW of Ferndale, CA",earthquake,0.37,0.4,,3,reviewed,nc,nc
2023-01-28T18:14:45.855Z,38.4199,44.9097,16,5.9,mww,239,31,1.459,0.76,us,us6000jk0t,2023-03-02T15:15:08.709Z,"14 km SSW of Khowy, Iran",earthquake,5.24,1.769,0.045,48,reviewed,us,us
2023-01-27T20:38:18.856Z,60.2325,-138.1385,9.572,3.7,ml,128,70,0.299,0.77,us,us6000jjtn,2023-03-02T15:59:28.040Z,,earthquake,2.13,4.089,0.036,100,reviewed,us,us
2023-01-27T20:25:27.079Z,10.69,125.4524,71,5.4,mww,243,17,3.599,0.88,us,us6000jjtj,2023-03-02T16:12:31.078Z,"31 km ENE of Hingatungan, Philippines",earthquake,8.32,1.819,0.066,22,reviewed,us,us
2023-01-27T18:55:57.851Z,51.5251,-175.7286,46.011,3.8,mb,74,183,0.478,0.91,us,us6000jjt9,2023-02-21T19:44:18.040Z,"73 km ESE of Adak, Alaska",earthquake,4.18,3.365,0.068,62,reviewed,us,us
2023-01-27T18:35:56.393Z,52.4,-170.5529,54.177,3.6,mb,44,176,0.581,0.86,us,us6000jjtb,2023-02-21T18:50:26.040Z,"129 km WSW of Nikolski, Alaska",earthquake,8.31,7.713,0.093,29,reviewed,us,us
2023-01-27T10:28:22.080Z,40.588,-124.1238333,17.1,3.23,ml,40,29,0.01759,0.15,nc,nc73838231,2023-03-07T09:11:15.040Z,"3km ESE of Fortuna, CA",earthquake,0.19,0.34,0.285,61,reviewed,nc,nc
2023-01-26T20:50:14.296Z,62.9543,-149.6464,75.8,3.8,ml,,,,0.8,ak,ak02317c6fu9,2023-02-22T22:17:55.368Z,Central Alaska,earthquake,,0.1,,,reviewed,ak,ak
2023-01-26T16:41:36.795Z,50.6242,-172.6389,13.386,5.1,mww,185,68,1.888,0.71,us,us6000jjid,2023-03-30T16:51:47.828Z,"205 km SSE of Atka, Alaska",earthquake,6.87,1.491,0.069,20,reviewed,us,us
2023-01-26T10:45:52.834Z,-30.2115,-178.6615,131,6,mww,115,34,1.145,0.75,us,us6000jjcy,2023-03-08T14:53:14.719Z,"Kermadec Islands, New Zealand",earthquake,9.98,1.846,0.055,32,reviewed,us,us
2023-01-26T04:23:51.234Z,2.8388,126.9805,35,5.7,mww,107,29,2.089,0.88,us,us6000jjbj,2023-02-14T06:14:30.812Z,"167 km NW of Tobelo, Indonesia",earthquake,6.94,1.767,0.061,26,reviewed,us,us
2023-01-25T19:49:44.495Z,29.7306,101.9935,7,5.4,mww,134,20,6.528,0.88,us,us6000jj8s,2023-03-03T20:50:32.161Z,"30 km S of Kangding, China",earthquake,3.83,1.738,0.06,27,reviewed,us,us
2023-01-25T17:17:43.240Z,19.04966667,-155.4255,37.08,3.21,ml,51,202,,0.13,hv,hv73312697,2023-02-22T22:10:39.455Z,"16 km E of Naalehu, Hawaii",earthquake,0.45,0.64,0.155844322,38,reviewed,hv,hv
2023-01-25T15:13:35.749Z,57.4916,-154.9097,53.3,4.5,mb,,,,0.76,ak,ak02315lg1dw,2023-02-14T03:54:24.040Z,"Kodiak Island region, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-01-25T12:37:05.134Z,35.7086,28.4965,29.59,5.9,mww,163,34,0.589,0.64,us,us6000jj5k,2023-02-08T14:08:40.038Z,"60 km SE of Lárdos, Greece",earthquake,6.96,3.455,0.049,40,reviewed,us,us
2023-01-25T10:03:33.360Z,33.8863333,-118.7026667,13.83,3.61,ml,127,134,0.1462,0.24,ci,ci40161287,2023-03-04T21:45:27.585Z,"16km S of Malibu Beach, CA",earthquake,0.27,0.48,0.14,192,reviewed,ci,ci
2023-01-25T10:01:41.890Z,35.8515,-97.19116667,7.98,3.53,ml,84,46,0,0.12,ok,ok2023bspx,2023-03-02T05:45:39.308Z,"5 km ENE of Meridian, Oklahoma",earthquake,,0.3,0.26,43,reviewed,ok,ok
2023-01-25T10:00:54.680Z,33.885,-118.7045,14.71,4.19,mw,155,134,0.1464,0.24,ci,ci40161279,2023-03-04T21:43:26.778Z,"16km S of Malibu Beach, CA",earthquake,0.25,0.35,,6,reviewed,ci,ci
2023-01-25T08:35:29.410Z,19.14716667,-155.369,30.36,3.59,ml,58,182,,0.12,hv,hv73312432,2023-02-23T07:11:04.459Z,"13 km ESE of P?hala, Hawaii",earthquake,0.64,0.61,0.163036065,40,reviewed,hv,hv
2023-01-24T20:17:58.699Z,3.1604,127.0141,35,5.3,mb,167,41,2.399,0.99,us,us6000jj00,2023-03-02T16:48:34.337Z,"193 km NW of Tobelo, Indonesia",earthquake,7.08,1.823,0.042,200,reviewed,us,us
2023-01-24T19:57:04.255Z,31.67159174,-104.3897618,6.131567383,3.5,ml,19,57,0.039196911,0.2,tx,tx2023brob,2023-03-02T17:55:53.312Z,"55 km S of Whites City, New Mexico",earthquake,0.997302822,1.160193788,0.1,19,reviewed,tx,tx
2023-01-24T18:36:58.973Z,-26.7196,-63.1128,580,6.4,mww,295,16,5.194,0.8,us,us6000jiyj,2023-03-02T18:15:50.903Z,"Santiago del Estero, Argentina",earthquake,8.33,1.861,0.035,79,reviewed,us,us
2023-01-24T13:07:06.861Z,60.9862,-151.0096,20,3.2,ml,,,,0.93,ak,ak02313woh1x,2023-02-12T17:08:38.483Z,"11 km SE of Tyonek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-01-24T09:58:51.620Z,19.04216667,-155.4216667,36.77,3.43,ml,55,205,,0.12,hv,hv73311482,2023-02-22T14:31:02.456Z,,earthquake,0.41,0.54,0.176495944,38,reviewed,hv,hv
2023-01-24T08:58:33.123Z,29.5825,81.6638,33.11,5.4,mww,127,39,3.639,0.75,us,us6000jivm,2023-03-08T13:59:00.607Z,Nepal,earthquake,7.63,3.669,0.098,10,reviewed,us,us
2023-01-24T04:50:38.400Z,42.0325,-124.457,-0.43,2.65,ml,13,225,0.1296,0.16,uw,uw61894547,2023-03-17T15:50:25.716Z,"14 km W of Brookings, Oregon",earthquake,1.14,0.82,0.094326604,10,reviewed,uw,uw
2023-01-24T02:30:04.685Z,2.9052,127.0878,35,5.4,mb,114,54,2.137,0.69,us,us6000jitx,2023-03-01T00:06:56.658Z,,earthquake,7.4,1.795,0.044,174,reviewed,us,us
2023-01-24T02:19:41.540Z,42.03933333,-124.3936667,6.47,2.65,ml,13,214,0.08348,0.05,uw,uw61894537,2023-03-17T15:46:30.384Z,near the coast of Oregon,earthquake,0.94,0.56,0.093354574,10,reviewed,uw,uw
2023-01-24T02:13:14.936Z,2.8182,126.944,35,5.8,mww,131,31,2.076,0.61,us,us6000jitq,2023-03-01T00:04:53.902Z,"169 km NW of Tobelo, Indonesia",earthquake,6.53,1.76,0.058,29,reviewed,us,us
2023-01-23T21:44:39.795Z,69.6054,-144.6979,23.4,4.1,mwr,,,,0.64,ak,ak02312e4ly8,2023-02-13T00:08:34.040Z,"71 km SW of Kaktovik, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-01-23T18:17:34.706Z,2.8202,127.0015,9.735,5.5,mww,116,43,2.067,0.94,us,us6000jirz,2023-03-03T20:35:40.125Z,"164 km NW of Tobelo, Indonesia",earthquake,7.61,3.335,0.08,15,reviewed,us,us
2023-01-23T13:58:02.950Z,37.1093333,-121.5168333,5.65,3.62,ml,105,31,0.05538,0.1,nc,nc73836266,2023-02-06T22:43:12.040Z,"9km ENE of San Martin, CA",earthquake,0.1,0.35,0.149,160,reviewed,nc,nc
2023-01-22T15:13:24.510Z,18.1068,-67.0268,18,3.93,md,21,85,0.1301,0.07,pr,pr2023022001,2023-02-18T14:24:02.765Z,Mona Passage,earthquake,0.27,0.45,0.07,17,reviewed,pr,pr
2023-01-22T08:27:30.600Z,19.05716705,-155.4221649,35.77000046,3.12,ml,47,199,,0.150000006,hv,hv73309987,2023-02-17T13:16:23.009Z,"16 km E of Naalehu, Hawaii",earthquake,0.54,1.00999999,2.92,27,automatic,hv,hv
2023-01-22T03:27:42.247Z,53.3295,-169.299,129.185,4.8,mb,112,107,0.682,0.82,us,us7000j65z,2023-02-16T22:58:39.040Z,"52 km NW of Nikolski, Alaska",earthquake,7.69,4.381,0.028,382,reviewed,us,us
2023-01-21T19:49:28.646Z,57.4043,-33.2978,10,5.7,mww,187,29,7.258,0.68,us,us7000j644,2023-02-10T02:55:48.626Z,Reykjanes Ridge,earthquake,8.01,1.78,0.038,68,reviewed,us,us
2023-01-21T15:37:37.736Z,50.9417,-179.2302,10,4,ml,39,224,0.666,1.16,us,us7000j63n,2023-02-26T19:07:26.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,3.54,1.899,0.105,12,reviewed,us,us
2023-01-21T15:18:38.993Z,53.4323,-163.6601,35,4.2,mb,44,176,1.177,0.74,us,us7000j634,2023-03-25T14:36:53.040Z,"159 km S of False Pass, Alaska",earthquake,3.59,1.864,0.265,4,reviewed,us,us
2023-01-21T06:13:50.935Z,51.5549,-175.33,37.728,3.7,mb,40,208,0.569,0.6,us,us6000jjqb,2023-02-08T06:49:33.040Z,"96 km ESE of Adak, Alaska",earthquake,5.05,17.926,0.135,14,reviewed,us,us
2023-01-21T05:15:59.649Z,53.4392,-163.6347,23.535,3.7,mb,79,204,1.178,0.73,us,us7000j69x,2023-02-08T06:53:16.040Z,"158 km S of False Pass, Alaska",earthquake,3.2,7.696,0.179,8,reviewed,us,us
2023-01-21T04:07:10.041Z,53.49,-163.628,28.952,4.6,mb,77,165,1.136,0.78,us,us7000j606,2023-02-17T19:52:52.998Z,"152 km S of False Pass, Alaska",earthquake,2.97,5.461,0.103,28,reviewed,us,us
2023-01-20T22:09:39.053Z,-26.7506,-63.0824,596.837,6.8,mww,182,35,5.169,0.77,us,us7000j5x2,2023-02-24T03:14:42.476Z,"Santiago del Estero, Argentina",earthquake,9.37,2.786,0.047,43,reviewed,us,us
2023-01-20T13:54:41.163Z,52.2905,-170.4259,35,3.9,ml,25,211,0.642,0.61,us,us7000j5vi,2023-02-24T05:41:19.040Z,"128 km SW of Nikolski, Alaska",earthquake,6.95,2.015,0.081,20,reviewed,us,us
2023-01-20T12:41:15.534Z,-27.9526,-176.3063,10,5.4,mww,54,56,6.827,0.49,us,us7000j5sy,2023-02-05T06:19:10.641Z,Kermadec Islands region,earthquake,11.71,1.852,0.089,12,reviewed,us,us
2023-01-20T11:23:40.603Z,16.1397,-62.1529,162,6.1,mww,160,18,0.526,0.49,us,us7000j5sc,2023-02-13T18:23:05.297Z,"40 km WSW of Pointe-Noire, Guadeloupe",earthquake,5.48,1.874,0.039,63,reviewed,us,us
2023-01-20T08:01:14.570Z,41.128,-123.8753333,25.27,4.26,mw,80,89,0.2208,0.17,nc,nc73834441,2023-02-05T19:30:06.469Z,"16km WSW of Weitchpec, CA",earthquake,0.31,1.29,,4,reviewed,nc,nc
2023-01-20T01:18:07.660Z,38.7511667,-123.0948333,6.28,3.59,mw,76,85,0.06508,0.09,nc,nc73834231,2023-02-10T00:40:33.273Z,"9km SW of Cloverdale, CA",earthquake,0.13,0.55,,4,reviewed,nc,nc
2023-01-19T21:21:18.076Z,56.2452,-149.3575,15.499,3.4,ml,49,212,2.343,0.47,us,us7000j5m5,2023-02-07T01:53:06.040Z,"234 km SE of Chiniak, Alaska",earthquake,7.55,7.513,0.048,56,reviewed,us,us
2023-01-19T20:30:07.050Z,41.1286667,-123.8765,26.26,3.66,mw,73,89,0.2202,0.12,nc,nc73834131,2023-02-13T22:53:07.749Z,"16km WSW of Weitchpec, CA",earthquake,0.25,0.83,,6,reviewed,nc,nc
2023-01-19T17:15:55.930Z,36.8096667,-121.531,5.32,3.56,mw,90,32,0.02379,0.17,nc,nc73834041,2023-03-15T15:36:06.431Z,"4km S of San Juan Bautista, CA",earthquake,0.15,0.33,,4,reviewed,nc,nc
2023-01-19T11:45:11.189Z,53.4086,-163.5485,8.534,4.9,mb,105,82,1.23,0.7,us,us7000j5hk,2023-03-01T14:47:14.040Z,"Unimak Island region, Alaska",earthquake,4.41,4.523,0.047,144,reviewed,us,us
2023-01-19T08:36:27.138Z,53.4846,-163.6103,23.541,4.2,mb,112,167,1.145,0.59,us,us7000j5fr,2023-02-11T07:46:53.040Z,"152 km S of False Pass, Alaska",earthquake,5.69,6.51,0.083,40,reviewed,us,us
2023-01-19T06:43:44.128Z,53.407,-163.5692,20.371,4.4,mwr,120,167,1.225,0.51,us,us7000j5fb,2023-02-10T13:04:23.040Z,"161 km S of False Pass, Alaska",earthquake,4.98,3.679,0.066,22,reviewed,us,us
2023-01-18T10:08:14.166Z,38.4334,44.9458,19.102,5.7,mww,195,59,1.192,0.64,us,us7000j56z,2023-02-25T06:13:04.261Z,"12 km S of Khowy, Iran",earthquake,5.45,3.772,0.069,20,reviewed,us,us
2023-01-18T08:01:26.536Z,2.6982,127.1349,50.394,5.5,mb,109,31,1.927,0.77,us,us7000j56g,2023-03-01T14:47:29.574Z,"144 km NW of Tobelo, Indonesia",earthquake,6.87,3.8,0.046,163,reviewed,us,us
2023-01-18T06:06:11.454Z,2.7306,127.0221,29.708,7,mwc,141,21,1.976,0.95,us,us7000j553,2023-03-24T14:27:30.551Z,"156 km NW of Tobelo, Indonesia",earthquake,6.7,3.131,0.027,133,reviewed,us,us
2023-01-18T00:34:45.151Z,-0.0116,123.1998,154,6,mww,303,19,1.109,0.93,us,us7000j511,2023-03-21T05:08:28.274Z,,earthquake,6.68,1.815,0.049,40,reviewed,us,us
2023-01-17T13:13:57.843Z,51.2418,178.6784,28.071,4.2,mb,91,193,0.415,0.7,us,us7000j4vm,2023-02-05T16:51:04.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.51,4.046,0.063,71,reviewed,us,us
2023-01-17T04:48:14.201Z,58.1583,-137.6322,14.5,4.2,mwr,,,,0.95,ak,ak023s6syd5,2023-02-23T04:29:13.040Z,"75 km W of Elfin Cove, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-01-16T17:43:27.633Z,61.7203,-149.5519,34.8,4.5,mwr,,,,0.88,ak,ak023qqz70l,2023-02-23T19:05:15.819Z,"10 km NNE of Meadow Lakes, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-01-16T11:10:29.002Z,52.259,-173.4537,88.747,3.8,mb,53,171,0.376,0.52,us,us7000j4t3,2023-02-04T09:20:05.040Z,"51 km E of Atka, Alaska",earthquake,9.7,6.065,0.114,20,reviewed,us,us
2023-01-16T07:08:27.441Z,51.652,178.6245,79.92,3.8,mb,88,162,0.305,0.67,us,us6000jj4j,2023-03-01T14:02:40.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,8.46,4.797,0.083,38,reviewed,us,us
2023-01-16T04:49:51.935Z,28.9804,139.3452,405,6.3,mww,345,11,3.134,0.59,us,us7000j4mj,2023-02-01T04:01:59.206Z,"Bonin Islands, Japan region",earthquake,5.55,1.813,0.032,96,reviewed,us,us
2023-01-16T02:05:13.860Z,52.3809,-169.9729,51.713,3.7,mb,47,141,0.434,0.7,us,us7000j4mt,2023-02-23T01:54:29.040Z,"97 km SW of Nikolski, Alaska",earthquake,5.82,2.061,0.093,30,reviewed,us,us
2023-01-15T22:51:35.920Z,37.2951667,-120.028,16.43,3.38,ml,46,55,0.126,0.23,nc,nc73832526,2023-02-23T03:37:29.040Z,"21km ENE of Le Grand, CA",earthquake,0.31,0.49,0.119,109,reviewed,nc,nc
2023-01-15T22:29:58.940Z,1.9837,97.9979,37,6.1,mww,138,32,0.796,0.52,us,us7000j4kr,2023-03-20T20:13:55.040Z,"40 km SE of Singkil, Indonesia",earthquake,6.09,1.851,0.039,63,reviewed,us,us
2023-01-15T12:04:16.208Z,-14.9867,166.8837,21,5.6,mww,110,25,8.738,0.81,us,us7000j4ij,2023-02-24T06:04:24.548Z,Vanuatu,earthquake,8.87,1.838,0.054,33,reviewed,us,us
2023-01-15T01:28:40.000Z,19.24383333,-155.508,8.65,3.28,ml,41,57,,0.13,hv,hv73303932,2023-02-09T23:27:50.755Z,"Island of Hawaii, Hawaii",earthquake,0.22,0.35,0.146373323,39,reviewed,hv,hv
2023-01-13T11:04:46.021Z,60.2539,-152.5011,87.7,3.8,ml,,,,0.81,ak,ak023lok8f6,2023-03-20T06:03:35.040Z,"51 km WNW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-01-13T10:02:52.520Z,40.5245,-124.41,18.4,3.5,ml,30,223,0.0738,0.1,nc,nc73831546,2023-03-20T06:03:35.040Z,"14km WSW of Ferndale, CA",earthquake,0.48,0.31,0.202,62,reviewed,nc,nc
2023-01-13T06:11:25.550Z,19.205,-155.3973333,30.75,3.43,ml,57,157,,0.14,hv,hv73302552,2023-03-20T06:03:33.040Z,"8 km E of P?hala, Hawaii",earthquake,0.48,0.47,0.170278931,41,reviewed,hv,hv
2023-01-12T16:28:51.520Z,-21.8978,179.7023,598.301,5.5,mww,238,23,4.798,0.81,us,us7000j3xh,2023-03-20T06:03:30.040Z,south of the Fiji Islands,earthquake,9.02,3.493,0.103,9,reviewed,us,us
2023-01-12T06:19:10.052Z,-30.6176,-71.3759,49,5.5,mww,222,69,0.23,0.71,us,us7000j3ty,2023-03-20T06:03:26.040Z,"Near the coast of Coquimbo, Chile",earthquake,2.94,1.878,0.046,46,reviewed,us,us
2023-01-11T17:21:42.950Z,40.5213333,-124.9323333,17.86,4.05,mw,79,234,0.4559,0.21,nc,nc73831091,2023-03-20T06:03:22.040Z,"57km W of Ferndale, CA",earthquake,0.85,1.64,,3,reviewed,nc,nc
2023-01-11T16:17:45.683Z,-49.8496,-114.2216,10,5.8,mww,206,43,26.196,0.52,us,us7000j3nm,2023-03-20T06:03:22.040Z,southern East Pacific Rise,earthquake,6.88,1.731,0.089,12,reviewed,us,us
2023-01-11T11:30:27.799Z,-23.2118,-175.3039,10,5.6,mww,116,80,2.034,0.61,us,us7000j3mj,2023-03-20T06:03:20.040Z,"211 km S of ‘Ohonua, Tonga",earthquake,9.87,1.846,0.075,17,reviewed,us,us
2023-01-11T08:39:52.945Z,-14.7604,166.8762,15,5.8,mww,120,18,0.752,0.77,us,us7000j3ky,2023-03-20T06:03:19.040Z,"37 km NW of Port-Olry, Vanuatu",earthquake,4.69,1.513,0.098,10,reviewed,us,us
2023-01-11T08:23:15.201Z,50.3913,-177.2419,10,4,mb,59,140,1.372,0.77,us,us7000j3qm,2023-03-20T06:03:23.040Z,"170 km SSW of Adak, Alaska",earthquake,5.46,1.906,0.101,26,reviewed,us,us
2023-01-11T07:00:48.085Z,60.1489,-141.0043,11,4.8,mb,,,,0.86,ak,ak023ib2ygy,2023-03-20T06:03:18.040Z,"98 km NW of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-01-11T03:28:43.739Z,53.8453,-165.0471,50.022,3.6,mb,37,179,0.517,0.46,us,us7000j3jh,2023-03-20T06:03:17.040Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,6.07,16.523,0.167,9,reviewed,us,us
2023-01-10T20:21:37.799Z,54.608,-156.7668,20.6,3.9,ml,,,,0.89,ak,ak023gvepye,2023-03-20T06:03:15.040Z,"209 km SE of Perryville, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2023-01-10T19:42:02.909Z,54.6782,-156.8589,20,5,mww,,,,0.67,ak,ak023guxpjr,2023-03-28T19:52:16.586Z,"199 km SE of Perryville, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2023-01-10T18:32:14.700Z,40.9488333,-124.0303333,22.2,3.61,mw,45,107,0.1389,0.14,nc,nc73830791,2023-03-20T06:03:15.040Z,"6km E of McKinleyville, CA",earthquake,0.29,0.38,,3,reviewed,nc,nc
2023-01-10T09:05:47.018Z,55.5064,-149.2594,10,4,mb,45,184,2.929,0.45,us,us7000j3d3,2023-03-20T06:03:13.040Z,"299 km SE of Chiniak, Alaska",earthquake,6.71,1.853,0.183,8,reviewed,us,us
2023-01-10T05:24:48.623Z,-14.9892,167.226,109.273,5.7,mww,100,27,0.456,0.63,us,us7000j3cb,2023-03-20T06:03:11.040Z,"17 km ENE of Port-Olry, Vanuatu",earthquake,8.52,4.872,0.073,18,reviewed,us,us
2023-01-09T23:33:37.348Z,53.7987,-165.0322,49.38,3.8,mb,27,193,0.552,0.4,us,us7000j3b9,2023-03-20T06:03:10.040Z,,earthquake,6.79,23.791,0.17,9,reviewed,us,us
2023-01-09T18:09:53.907Z,-7.081,130.1162,108.246,5.4,mb,64,64,1.476,0.7,us,us7000j38c,2023-03-20T06:03:08.040Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,8.11,5.266,0.088,44,reviewed,us,us
2023-01-09T17:47:35.037Z,-7.0586,130.009,104.95,7.6,mww,113,21,1.574,0.8,us,us7000j36j,2023-03-20T06:03:07.040Z,"Pulau Pulau Tanimbar, Indonesia",earthquake,6.9,2.259,0.041,58,reviewed,us,us
2023-01-08T18:11:46.508Z,60.2086,-152.4404,87.6,3.6,ml,,,,0.83,ak,ak023dj3181,2023-03-20T06:03:00.040Z,"46 km WNW of Ninilchik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-01-08T12:32:42.372Z,-14.9467,166.8791,29,7,mww,116,36,6.096,0.57,us,us7000j2yw,2023-03-20T06:02:58.040Z,"23 km WNW of Port-Olry, Vanuatu",earthquake,7.75,1.851,0.042,54,reviewed,us,us
2023-01-08T10:27:49.405Z,61.351,-149.5651,30.3,2.9,ml,,,,0.65,ak,ak023def02g,2023-03-20T06:02:58.040Z,"3 km N of Eagle River, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-01-08T10:22:40.059Z,53.2111,-164.3873,22.163,4.7,mb,90,171,1.239,0.61,us,us7000j2yf,2023-03-20T06:02:58.040Z,"137 km SE of Akutan, Alaska",earthquake,4.21,5.415,0.065,74,reviewed,us,us
2023-01-08T07:28:30.306Z,63.2225,-150.6819,128.4,3.6,ml,,,,0.61,ak,ak023dcmvjq,2023-03-20T06:02:57.040Z,Central Alaska,earthquake,,0.3,,,reviewed,ak,ak
2023-01-07T05:48:11.956Z,67.4892,-166.7628,24.4,3.4,ml,,,,1.03,ak,ak023bo0wvb,2023-03-11T22:51:44.040Z,"95 km S of Point Hope, Alaska",earthquake,,3,,,reviewed,ak,ak
2023-01-07T04:18:28.748Z,61.8991,-150.7732,58.9,3,ml,,,,0.58,ak,ak023bn92yd,2023-03-11T22:51:44.040Z,Southern Alaska,earthquake,,0.3,,,reviewed,ak,ak
2023-01-06T13:28:04.220Z,31.65838483,-104.2938384,6.131567383,3.4,ml,28,67,0.103251832,0.2,tx,tx2023akeh,2023-03-11T22:51:42.040Z,"57 km S of Whites City, New Mexico",earthquake,0.785212229,0.993398901,0.2,23,reviewed,tx,tx
2023-01-06T12:27:19.500Z,40.7068333,-124.2103333,18.71,3.27,ml,25,161,0.01679,0.12,nc,nc73829331,2023-03-11T22:51:42.040Z,"3km SW of Humboldt Hill, CA",earthquake,0.51,0.32,0.284,34,reviewed,nc,nc
2023-01-06T11:52:37.428Z,-24.7479,-179.9661,497.875,5.9,mww,109,23,4.852,0.74,us,us7000j2ig,2023-03-11T22:51:42.040Z,south of the Fiji Islands,earthquake,10,3.69,0.061,26,reviewed,us,us
2023-01-06T05:04:38.858Z,-58.6234,-23.3329,10,5.4,mww,89,86,8.48,0.81,us,us7000j2h0,2023-03-11T22:51:42.040Z,South Sandwich Islands region,earthquake,9.31,1.737,0.069,20,reviewed,us,us
2023-01-06T01:28:19.570Z,19.41733333,-155.2796667,0.57,3.26,ml,17,123,,0.08,hv,hv73297477,2023-03-11T22:51:41.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.17,0.211531076,29,reviewed,hv,hv
2023-01-05T17:25:20.620Z,61.369,-150.1744,47,3.2,ml,,,,0.66,ak,ak0238jyi6p,2023-03-11T22:51:41.040Z,"10 km W of Point MacKenzie, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-01-05T14:25:53.019Z,36.4738,70.7455,203,6,mww,108,22,2.377,0.73,us,us7000j2b9,2023-03-11T22:51:41.040Z,"44 km S of Jurm, Afghanistan",earthquake,7.14,1.888,0.039,62,reviewed,us,us
2023-01-05T06:44:55.810Z,19.229,-155.3933333,33.54,3.51,ml,53,145,,0.13,hv,hv73295577,2023-03-11T22:51:40.040Z,"9 km ENE of P?hala, Hawaii",earthquake,0.45,0.53,0.233307933,39,reviewed,hv,hv
2023-01-05T02:38:06.300Z,42.2625,-122.0838333,16.26,2.53,ml,15,101,0.1699,0.21,uw,uw61901446,2023-03-17T15:53:06.726Z,Oregon,earthquake,0.48,0.85,0.150681737,10,reviewed,uw,uw
2023-01-04T16:10:38.330Z,65.35,-144.8121,8.1,3.8,ml,,,,0.88,ak,ak0236vqk1t,2023-03-11T22:51:39.040Z,"24 km S of Central, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-01-04T11:06:21.467Z,51.9733,174.7812,37.125,4.6,mb,115,116,0.865,0.73,us,us7000j21j,2023-03-11T22:51:39.040Z,"Near Islands, Aleutian Islands, Alaska",earthquake,6.87,7.073,0.058,89,reviewed,us,us
2023-01-04T07:03:36.770Z,19.18,-155.5111667,35.26,3.28,ml,49,100,,0.12,hv,hv73294497,2023-03-11T22:51:38.040Z,"4 km SW of P?hala, Hawaii",earthquake,0.45,0.52,0.145276281,37,reviewed,hv,hv
2023-01-04T02:07:59.872Z,53.8855,-35.0411,10,5.4,mww,127,24,9.173,0.52,us,us7000j1zj,2023-03-11T22:51:38.040Z,Reykjanes Ridge,earthquake,8.54,1.751,0.039,63,reviewed,us,us
2023-01-04T02:02:10.369Z,0.0764,170.0324,10,5,mww,65,80,15.676,0.85,us,us7000j1zi,2023-03-11T22:51:38.040Z,"Gilbert Islands, Kiribati region",earthquake,12.22,1.811,0.093,11,reviewed,us,us
2023-01-03T21:52:08.522Z,-57.7447,-25.3787,33.147,5.3,mww,164,39,16.784,0.52,us,us7000j1xn,2023-03-11T22:51:37.040Z,South Sandwich Islands region,earthquake,8,3.384,0.093,11,reviewed,us,us
2023-01-03T21:44:30.080Z,41.7943333,-111.9201667,0.79,3.19,ml,23,94,0.1095,0.18,uu,uu60529092,2023-03-11T22:51:37.040Z,"1 km NE of Benson, Utah",earthquake,0.54,0.89,0.098,9,reviewed,uu,uu
2023-01-03T19:23:11.088Z,60.9035,-150.5032,45.5,2.8,ml,,,,0.82,ak,ak0235a289d,2023-03-11T22:51:36.040Z,"10 km ESE of Point Possession, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-01-03T18:19:25.631Z,0.8467,-29.2475,10,5.5,mww,260,29,9.386,0.57,us,us7000j1w3,2023-03-11T22:51:36.040Z,central Mid-Atlantic Ridge,earthquake,6.62,1.697,0.051,37,reviewed,us,us
2023-01-03T16:39:23.015Z,-37.6553,175.7164,10,5,mww,54,50,0.186,0.74,us,us7000j1vk,2023-03-11T22:51:36.040Z,North Island of New Zealand,earthquake,4.95,1.78,0.098,10,reviewed,us,us
